SMILES,Valid,QED,MW,logP,RotB,TPSA,HBD,HBA,Adherence,Weight,Model,Prompt,ConstraintLevel,Temperature,TopP
CN(C)c1nn(C[C@H](O)c2nc3c(N)ncnc3n2[C@@H]2C[C@@H]3CO[C@@H]2O3)c2ncnc(NC3CC3)c12,True,0.3285154932994782,493.5320000000003,0.6084000000000003,7,167.17999999999998,3,14,False,1.0,SmileyLlama-8B,gradual_tight,tight,1.0,0.9
C#CCOC(=O)[C@@H]1CC[C@@H]2[C@@H]3CCC(=O)N3CC[C@@H]2N1C,True,0.5529642460887654,290.36299999999994,0.6364999999999998,2,49.85000000000001,0,4,True,1.0,SmileyLlama-8B,gradual_tight,tight,1.0,0.9
NS(=O)(=O)OC[C@@H]1O[C@H](CO)C[C@@H](O)[C@@H]1O,True,0.42266733407714424,257.26399999999995,-2.9218999999999977,4,139.31,4,7,True,1.0,SmileyLlama-8B,gradual_tight,tight,1.0,0.9
Cc1cccc2nc(-c3cn(C(C)C)c4ccccc34)[nH]c12,True,0.548643253967589,289.38200000000006,5.073920000000004,2,33.61,1,2,False,1.0,SmileyLlama-8B,gradual_tight,tight,1.0,0.9
CNC(=O)c1cc(OCc2cccc(C#N)c2)ccc1NC(C)=O,True,0.8839507185160949,323.3520000000001,2.45528,5,91.22,2,4,True,1.0,SmileyLlama-8B,gradual_tight,tight,1.0,0.9
CC(=O)c1ccc(O)c(/C=C/c2cccc(Cl)c2)c1,True,0.66333142921363,272.731,4.418600000000002,3,37.3,1,2,False,1.0,SmileyLlama-8B,gradual_tight,tight,1.0,0.9
OCC1CC2(CCN(Cc3ccc(Cl)cc3)CC2)CN1Cc1ccccc1,True,0.8368398719990298,384.9510000000002,4.189000000000004,5,26.71,1,3,False,1.0,SmileyLlama-8B,gradual_tight,tight,1.0,0.9
Cc1cccc(NC(=O)CSc2nc3ccccc3c(=O)n2-c2ccccc2)c1,True,0.3970315278655991,401.49100000000016,4.424920000000003,5,63.99,1,5,False,1.0,SmileyLlama-8B,gradual_tight,tight,1.0,0.9
O=C(NCC(=O)N1CCC2(CC1)CCN(C(=O)C1CC1)C2)c1ccccc1,True,0.8776877601425431,369.46500000000015,1.6675,4,69.72,1,3,True,1.0,SmileyLlama-8B,gradual_tight,tight,1.0,0.9
COc1cc(Cl)ccc1N1C(=O)CCC1=O,True,0.7419547822144368,239.65799999999996,2.002,2,46.61,0,3,True,1.0,SmileyLlama-8B,gradual_tight,tight,1.0,0.9
Cc1cc(C(=O)Nc2cc3c(s2)CCC3)c2ccccc2n1,True,0.764652124236313,308.406,4.345720000000003,2,41.99,1,3,False,1.0,SmileyLlama-8B,gradual_tight,tight,1.0,0.9
COc1ccc([C@@H]2[C@@H](C(=O)O)OCN2C(=O)c2ccc(F)cc2F)cc1O,True,0.8463868351595702,379.315,2.3034000000000003,4,96.30000000000001,2,5,True,1.0,SmileyLlama-8B,gradual_tight,tight,1.0,0.9
C[C@@H]1CN(C(=O)Cc2ccccc2Cl)[C@@H](CNC(=O)c2ccco2)CO1,True,0.8699372595843866,376.84000000000015,2.5214000000000008,5,71.78,1,4,True,1.0,SmileyLlama-8B,gradual_tight,tight,1.0,0.9
CN(C)C(=O)c1c(C#N)[nH]c2cc(C#N)ccc12,True,0.8186956953269651,238.25,1.6130599999999997,1,83.68,1,3,True,1.0,SmileyLlama-8B,gradual_tight,tight,1.0,0.9
COc1ccc(Nc2ccc(NC(=O)c3cccc(C(N)=O)n3)cc2)cc1N,True,0.4883705525168449,377.4040000000001,2.7672,6,132.35999999999999,4,6,True,1.0,SmileyLlama-8B,gradual_tight,tight,1.0,0.9
