SMILES,Valid,QED,MW,logP,RotB,TPSA,HBD,HBA,Adherence,Weight,Model,Prompt,ConstraintLevel,Temperature,TopP
C=C(C)[C@@H]1O[C@@H](C)[C@H](O[C@H]2O[C@@H](O[C@H]3O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]3NC(C)=O)[C@H](C)[C@@H](O)[C@@H]2O)C[C@]1(CC)C(=O)O,True,0.16884710830867505,563.5970000000003,-1.4357999999999957,8,213.7,7,12,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
O=c1c(NCCCCCNc2ccccc2[N+](=O)[O-])c(Nc2ccccc2[N+](=O)[O-])c1=O,True,0.16611508128691804,439.4280000000002,3.536900000000002,12,156.51,3,9,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
COc1cc(C(=O)/C=C(O)/C=C/c2ccccc2)ccc1OC(=O)Nc1c(C)nn(C)c1N,True,0.21303453422089846,448.47900000000027,4.268220000000001,7,128.70000000000002,3,8,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
C[C@H](Cn1c(C(=O)NC2CCCC2)nc2ccc(CNc3ccccc3)cc21)C(=O)N[C@@H](C)c1ccccc1,True,0.2439002022056161,523.6810000000002,5.834300000000005,10,88.05000000000001,3,5,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
CN(C)CCCOc1ccc2c(=O)n(C)c(=O)n(Cc3ccc(Oc4ccccc4)cc3)c2c1,True,0.35567045891647386,459.54600000000016,3.8713000000000033,9,65.7,0,7,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
O=S(=O)(Nc1ccc(OCC(O)CNCc2ccccc2)c(F)c1)c1ccccc1F,True,0.443105288762888,448.49100000000004,3.2951000000000015,10,87.66000000000001,3,5,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
CN1C[C@@H]2C[C@@H]3C(=O)NC(=O)[C@H]3N2C(=O)c2c(-c3ccc(-c4ccccc4)cc3)cc(C(=O)O)cc21,True,0.5572644131995708,481.50800000000015,3.024300000000001,3,107.02,2,5,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
Cc1ccc(N(CCNC(=O)c2cc3ccccc3nc2O)C(=O)CNC(C)(C)c2ccccc2)cc1,True,0.31639184008310156,496.6110000000003,4.536720000000003,9,94.56,3,5,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
CNc1nc(C(=O)Nc2ccc(C(=O)NCC3CCCCC3)cc2)nc2ccc(Cl)cc12,True,0.49562313303519945,451.95800000000025,4.887300000000004,6,96.01,3,5,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
NC(=O)[C@@H]1CCCN(c2ncc(C(=O)Nc3ccc(-c4cccnc4)c(Cl)c3)c(OCC3CC3)n2)C1,True,0.47397071600776813,506.99400000000037,3.9348000000000027,8,123.33000000000001,2,7,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
CN(C)C(=O)c1ccc(C2C(=O)N(C(=O)Nc3ccc(F)cc3)C(=O)N2c2ccccc2)cc1,True,0.5891027793526992,460.4650000000001,4.269500000000003,4,90.02999999999999,1,4,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
COc1cccc(C(Sc2nnc(C)n2CC(=O)Nc2ccc(Cl)cc2)C(=O)NCc2ccc(Cl)cc2)c1,True,0.23793142970397305,570.5020000000002,5.690420000000004,10,98.14000000000001,2,7,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
CC(=O)N(Cc1ccc(N2CCN(C)CC2)cc1)Cc1cccc(-c2ccccc2S(C)(=O)=O)c1,True,0.49895233041001097,491.6570000000002,4.057600000000003,7,60.93000000000001,0,5,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
COc1cc(CN(C(=O)c2ccc(S(=O)(=O)NC(C)C)cc2)c2ccccc2)cc(OC)c1OC,True,0.4492770519107666,498.6010000000003,4.246100000000004,10,94.17,1,6,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
CCOC(=O)C1(CNC(=O)OCc2noc(COCc3ccccc3)n2)CCN(c2ccccn2)CC1,True,0.38457145206851473,509.5630000000003,3.257500000000002,11,128.91,1,10,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
CCOc1ccc2c(c1)N(Cc1ccco1)C1=C(C(=O)CC(C)(C)C1)C(c1ccccc1Cl)N2,True,0.42343841776715774,477.00400000000013,7.148300000000005,5,54.71,1,5,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
O=C(O)CCC(=O)OC12CC(C[C@@H](NC(=O)c3cccc(NC(=O)c4cccc(F)c4)c3)C1)C2,True,0.5098111357518574,468.4810000000002,3.527000000000002,8,121.79999999999998,3,5,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
O=C(N[C@@H](Cc1c[nH]cn1)C(=O)O)c1ccc(Oc2cccc3cccc(C(=O)O)c23)cc1,True,0.32524403015525283,445.43100000000015,3.4791000000000016,8,141.60999999999999,4,5,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
CC1=C(C(C)C)C[C@@H]2C[C@@H](C1=O)[C@H]1CC[C@@H]3[C@]4(C)[C@@H](O)CC[C@@]3(C)[C@]1(C)C24O,True,0.6968848683911739,386.5760000000002,4.512300000000004,1,57.53,2,3,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
Cc1ccc(NC(=O)c2ccc(NC(=O)NCC3(c4c[nH]c5ccccc45)CCCCC3)cc2)c(C)c1,True,0.23123181064458564,494.63900000000035,7.060640000000006,6,86.02000000000001,4,2,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
COc1nc(NCc2ccc(-c3cc(OC)c(OC)c(OC)c3)cc2)cc(-c2ccc(OC)c(OC)c2)n1,True,0.27776130507630753,517.5820000000002,5.474300000000006,11,93.19000000000001,1,9,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
CCOC(=O)C1(C(=O)OCCc2nc3c(-c4ccc(OC)cc4)cccn3c2C)CCCCC1,True,0.34787426005217376,464.5620000000003,4.917620000000005,8,79.13000000000001,0,7,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
COc1cccc2ncnc(NCCc3cccc(OCc4cccc(CN5CCC(C(=O)O)CC5)c4)c3)c12,True,0.27640281461871924,526.6370000000004,5.168600000000004,11,96.81000000000002,2,7,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
CC1(C)CC(O)=C2C(Cc3ccccc3C2N(C(=O)c2ccc(C(=O)O)cc2)C(=O)c2ccc(C(=O)O)cc2)C1,True,0.3433826092692692,539.5840000000003,5.911300000000005,5,132.20999999999998,3,5,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
CC(C(=O)O)N(Cc1ccc(Oc2ccccc2)cc1)C(=O)COC(=O)c1ccccn1,True,0.5136132544342364,434.4480000000002,3.532600000000003,9,106.03000000000002,1,6,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
CC1CCCc2[nH]c(=O)c3c(c21)N(c1ccc(C(=O)NCCCOc2ccccc2)cc1)C(=O)CC3=O,True,0.372946782268085,499.5670000000003,4.264700000000004,7,108.57,2,5,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
COc1cc(NC(=O)CN(C)Cc2ccc(-c3c4ccccc4nc4ccc(N)cc34)cc2)cc(OC)c1,True,0.20653486997557507,506.6060000000002,5.724900000000004,8,89.71000000000001,2,6,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
NC(=O)CCCCCC[C@H]1CC[C@H](N[C@H](Cc2c[nH]c3ccccc23)C(N)=O)CC1,True,0.3997649025573488,412.5780000000002,3.5386000000000006,12,114.0,4,3,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
COc1ccc(-c2ncc(C(Nc3ccc(OCc4ccccc4)cc3)C(=O)N(C)C)o2)cc1,True,0.3736549080591319,457.53000000000014,5.170600000000004,9,76.83,1,6,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
O=C(NCC1CCCOC1)C(=O)c1ccc(-c2cccc(C(=O)C(=O)NCC3CCCO3)c2)cc1,True,0.42339904122058436,478.5450000000003,2.5570000000000004,9,110.8,2,6,False,1.0,SmileyLlama-8B,mw_logp_rotb_tight,tight,1.0,0.9
